Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,Day_MERCHANT,Month_MERCHANT,Year_MERCHANT,Hour_MERCHANT,Day_PURCHASED,Month_PURCHASED,Year_PURCHASED,Hour_PURCHASED
False,False,False,False,False,False,True,False,False,False,False,False,False,LAMAZ COLLECTION,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,June,2022,7
False,False,False,False,False,False,False,False,False,False,False,False,False,MARY MBUCHA,Groceries,40,True,25.0,Female,1,250000,16.0,3.0,2022.0,13.0,26,March,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,LAMAZ COLLECTION,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,June,2022,7
False,False,False,False,False,False,False,False,False,True,False,False,False,KILELESHWA SUPERSHINE,Miscellaneous,1100,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,19,March,2022,12
False,False,False,False,False,False,False,False,False,True,False,False,False,BARAKA,Bills & Fees,240,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,March,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,KILELESHWA SUPERSHINE,Miscellaneous,1100,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,19,March,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,BARAKA,Bills & Fees,240,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,March,2021,12
False,False,False,False,True,False,False,False,False,False,False,False,False,LEAH NGOGA,Family & Friends,1028,True,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,28,March,2022,16
False,False,False,False,True,False,False,False,False,False,False,False,False,BIG FISH,Bills & Fees,150,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,February,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,LEAH NGOGA,Family & Friends,1028,True,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,28,March,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,BIG FISH,Bills & Fees,150,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,February,2021,12
False,False,False,False,False,False,False,False,False,False,False,True,False,BRIAN  MUNANGWE,Shopping,1700,True,25.0,Male,3,200000,5.0,10.0,2021.0,12.0,5,October,2021,15
False,False,False,False,False,False,False,False,False,False,False,True,False,JEFFERYS SALON,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,January,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,BRIAN  MUNANGWE,Shopping,1700,True,25.0,Male,3,200000,5.0,10.0,2021.0,12.0,5,October,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,JEFFERYS SALON,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,January,2021,11
False,False,False,False,False,True,False,False,False,False,False,False,False,JAVA,Going out,880,False,25.0,Male,3,200000,6.0,8.0,2021.0,11.0,4,August,2021,15
False,False,False,False,False,True,False,False,False,False,False,False,False,URBAN,Bills & Fees,750,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,June,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,JAVA,Going out,880,False,25.0,Male,3,200000,6.0,8.0,2021.0,11.0,4,August,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,URBAN,Bills & Fees,750,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,June,2021,12
False,False,False,False,False,True,False,False,False,False,False,False,False,ENVY VIVA CORPORATE,Going out,200,False,25.0,Female,1,85000,10.0,3.0,2022.0,18.0,24,October,2021,11
False,False,False,False,False,True,False,False,False,False,False,False,False,AMBOSELI AREA,Bills & Fees,3430,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,April,2021,4
False,False,False,False,False,False,False,False,False,False,False,False,False,ENVY VIVA CORPORATE,Going out,200,False,25.0,Female,1,85000,10.0,3.0,2022.0,18.0,24,October,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,AMBOSELI AREA,Bills & Fees,3430,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,April,2021,4
False,False,False,False,False,False,True,False,False,False,False,False,False,NAIVAS SUPERMARKET,Groceries,1790,False,25.0,Female,4,90000,1.0,9.0,2021.0,2.0,29,August,2021,16
False,False,False,False,False,False,True,False,False,False,False,False,False,NGONG HILLS,Bills & Fees,696,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,April,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Groceries,1790,False,25.0,Female,4,90000,1.0,9.0,2021.0,2.0,29,August,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,NGONG HILLS,Bills & Fees,696,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,April,2021,10
False,False,False,False,False,False,False,False,False,True,False,False,False,ONESMUS  GAKURU,Miscellaneous,500,True,27.0,Female,2,8000,1.0,9.0,2021.0,2.0,13,September,2021,16
False,False,False,False,False,False,False,False,False,True,False,False,False,MOONS INTERNET SERVICES,Bills & Fees,200,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,November,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,ONESMUS  GAKURU,Miscellaneous,500,True,27.0,Female,2,8000,1.0,9.0,2021.0,2.0,13,September,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,MOONS INTERNET SERVICES,Bills & Fees,200,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,November,2021,13
True,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS LIFESTYLE,Bills & Fees,167,False,25.0,Male,3,10000,12.0,5.0,2022.0,15.0,12,May,2022,16
True,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS WATERFRONT,Bills & Fees,2257,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,January,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS LIFESTYLE,Bills & Fees,167,False,25.0,Male,3,10000,12.0,5.0,2022.0,15.0,12,May,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS WATERFRONT,Bills & Fees,2257,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,January,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,True,PETROCITY ENTERPRISES LIMITED,Transport & Fuel,2000,False,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,7,October,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,True,JOHN LOMAYANI OLE MEPURDA,Bills & Fees,105,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,February,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,PETROCITY ENTERPRISES LIMITED,Transport & Fuel,2000,False,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,7,October,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,JOHN LOMAYANI OLE MEPURDA,Bills & Fees,105,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,February,2022,17
False,False,False,False,False,True,False,False,False,False,False,False,False,BAABAX EXPRESS LIMITED,Going out,1370,False,25.0,Male,2,10000,12.0,4.0,2022.0,15.0,14,April,2022,20
False,False,False,False,False,True,False,False,False,False,False,False,False,AXITA,Bills & Fees,1500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,May,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,BAABAX EXPRESS LIMITED,Going out,1370,False,25.0,Male,2,10000,12.0,4.0,2022.0,15.0,14,April,2022,20
False,False,False,False,False,False,False,False,False,False,False,False,False,AXITA,Bills & Fees,1500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,May,2021,16
False,False,False,False,False,False,True,False,False,False,False,False,False,WINTA WOLDEGABRIEL +254795225400,Groceries,300,False,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,31,August,2021,7
False,False,False,False,False,False,True,False,False,False,False,False,False,NAIVAS SHELL SYOKIMAU,Bills & Fees,1315,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,WINTA WOLDEGABRIEL +254795225400,Groceries,300,False,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,31,August,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SHELL SYOKIMAU,Bills & Fees,1315,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,True,PALAZZO LIMITED - PARKING,Transport & Fuel,200,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,13,January,2022,19
False,False,False,False,False,False,False,False,False,False,False,False,True,NAIVAS SUPERMARKET,Bills & Fees,5404,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,March,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,PALAZZO LIMITED - PARKING,Transport & Fuel,200,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,13,January,2022,19
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,5404,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,March,2021,11
False,False,False,False,True,False,False,False,False,False,False,False,False,JERUSA OTIENO,Family & Friends,7000,True,25.0,Female,1,85000,1.0,6.0,2022.0,10.0,10,May,2020,5
False,False,False,False,True,False,False,False,False,False,False,False,False,SHELL TECO,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,February,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,JERUSA OTIENO,Family & Friends,7000,True,25.0,Female,1,85000,1.0,6.0,2022.0,10.0,10,May,2020,5
False,False,False,False,False,False,False,False,False,False,False,False,False,SHELL TECO,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,February,2021,11
False,False,False,False,False,False,False,False,False,False,False,True,False,ART MARKET KILELESHWA,Shopping,550,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,23,March,2022,9
False,False,False,False,False,False,False,False,False,False,False,True,False,CITYCOM OIL,Bills & Fees,6130,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,August,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,ART MARKET KILELESHWA,Shopping,550,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,23,March,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,CITYCOM OIL,Bills & Fees,6130,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,August,2021,16
True,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OTIENO,Bills & Fees,3000,True,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,28,August,2021,8
True,False,False,False,False,False,False,False,False,False,False,False,False,JEFFERYS SALON,Bills & Fees,1500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,June,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,DENIS OTIENO,Bills & Fees,3000,True,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,28,August,2021,8
False,False,False,False,False,False,False,False,False,False,False,False,False,JEFFERYS SALON,Bills & Fees,1500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,June,2021,13
False,False,False,False,True,False,False,False,False,False,False,False,False,NAIVAS,Family & Friends,691,False,25.0,Female,4,90000,1.0,9.0,2021.0,2.0,22,September,2021,12
False,False,False,False,True,False,False,False,False,False,False,False,False,CITAM KITENGELA,Bills & Fees,1100,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,May,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS,Family & Friends,691,False,25.0,Female,4,90000,1.0,9.0,2021.0,2.0,22,September,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,CITAM KITENGELA,Bills & Fees,1100,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,May,2021,10
False,False,False,False,False,False,False,False,False,True,False,False,False,SAFARICOM LIMITED,Miscellaneous,75,False,25.0,Male,2,10000,12.0,4.0,2022.0,15.0,18,March,2022,9
False,False,False,False,False,False,False,False,False,True,False,False,False,NJOKAMA,Bills & Fees,450,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,May,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Miscellaneous,75,False,25.0,Male,2,10000,12.0,4.0,2022.0,15.0,18,March,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,NJOKAMA,Bills & Fees,450,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,May,2021,7
False,False,False,False,True,False,False,False,False,False,False,False,False,SAFARICOM POSTPAID,Family & Friends,150,True,26.0,Female,1,30000,1.0,9.0,2021.0,2.0,26,August,2021,7
False,False,False,False,True,False,False,False,False,False,False,False,False,SHELL,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,January,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM POSTPAID,Family & Friends,150,True,26.0,Female,1,30000,1.0,9.0,2021.0,2.0,26,August,2021,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SHELL,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,January,2021,12
False,False,False,False,False,False,False,True,False,False,False,False,False,KELVIN OWINO,Health,2500,True,25.0,Male,3,200000,1.0,12.0,2021.0,8.0,14,December,2021,13
False,False,False,False,False,False,False,True,False,False,False,False,False,MBCI  PRAYER CARAVAN,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,May,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,KELVIN OWINO,Health,2500,True,25.0,Male,3,200000,1.0,12.0,2021.0,8.0,14,December,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,MBCI  PRAYER CARAVAN,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,May,2022,11
False,False,False,False,False,False,True,False,False,False,False,False,False,TUSKYS -T MALL,Groceries,1535,False,25.0,Female,3,85000,1.0,6.0,2022.0,10.0,3,July,2019,16
False,False,False,False,False,False,True,False,False,False,False,False,False,NAIROBI JAVA,Bills & Fees,490,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,August,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -T MALL,Groceries,1535,False,25.0,Female,3,85000,1.0,6.0,2022.0,10.0,3,July,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI JAVA,Bills & Fees,490,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,August,2021,12
False,False,False,True,False,False,False,False,False,False,False,False,False,LIBERTY LIFE,Emergency fund,66204,False,25.0,Male,3,200000,6.0,8.0,2021.0,11.0,29,July,2021,12
False,False,False,True,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,20,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,March,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,LIBERTY LIFE,Emergency fund,66204,False,25.0,Male,3,200000,6.0,8.0,2021.0,11.0,29,July,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,20,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,March,2021,14
False,False,False,False,True,False,False,False,False,False,False,False,False,KEZIA  NDINI,Family & Friends,2000,True,32.0,Female,3,150000,1.0,9.0,2021.0,2.0,3,September,2021,6
